item_id,name,category,supplier_info,stock_info,pricing_info,quality_metrics,storage_info,usage_metrics,sustainability_info
INV_3158,Artisanal Milk,"{'main_category': 'Produce', 'sub_category': 'Canned', 'storage_type': 'Wine Cellar', 'shelf_life': 334}","{'supplier_name': 'Supplier_507', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Monthly', 'lead_time': 3, 'quality_rating': 4.29536352624786, 'reliability_score': 0.8236478568456096}","{'current_stock': 642, 'minimum_stock': 22, 'maximum_stock': 969, 'reorder_point': 184, 'reorder_quantity': 214, 'stock_turnover_rate': 9.303418890942647, 'stock_value': 7753.529761020136}","{'unit_price': 66.76, 'bulk_price': 53.4, 'wholesale_price': 46.73, 'price_history': {'last_month': 60.32, 'last_quarter': 72.37, 'last_year': 79.19}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.8142757614553309, 'consistency_score': 0.8247859289922091, 'quality_issues': ['packaging issues', 'delivery delays'], 'quality_improvements': ['improved packaging', 'better storage conditions']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -3.79547782024013, 'max': 23.232929385309927}, 'humidity_range': {'min': 47.42063342273441, 'max': 75.38208457576846}, 'storage_requirements': []}","{'daily_usage': 78.79949392735946, 'weekly_usage': 331.4524365483543, 'monthly_usage': 1401.7528507744735, 'usage_trend': 'stable', 'waste_rate': 0.03541335282005301, 'efficiency_score': 0.9023515375334189}","{'sustainability_rating': 0.9929320965632334, 'environmental_impact': 'low', 'sustainable_practices': ['local sourcing', 'organic production', 'reduced waste'], 'certifications': ['rainforest alliance']}"
INV_7393,Organic Flour,"{'main_category': 'Frozen', 'sub_category': 'Frozen', 'storage_type': 'Refrigeration', 'shelf_life': 326}","{'supplier_name': 'Supplier_798', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 5, 'quality_rating': 3.8996855926491127, 'reliability_score': 0.9402889961304991}","{'current_stock': 7, 'minimum_stock': 22, 'maximum_stock': 409, 'reorder_point': 178, 'reorder_quantity': 425, 'stock_turnover_rate': 2.551545661547968, 'stock_value': 4137.258324243343}","{'unit_price': 68.19, 'bulk_price': 54.55, 'wholesale_price': 47.73, 'price_history': {'last_month': 61.44, 'last_quarter': 64.31, 'last_year': 76.76}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.7049054315762955, 'consistency_score': 0.9513848342707922, 'quality_issues': ['delivery delays'], 'quality_improvements': ['better storage conditions', 'faster delivery']}","{'storage_location': 'Freezer', 'temperature_range': {'min': 7.1074215851047065, 'max': 18.789400172879922}, 'humidity_range': {'min': 43.39759104623289, 'max': 70.47962071532761}, 'storage_requirements': ['refrigerate after opening']}","{'daily_usage': 90.29871518946919, 'weekly_usage': 407.44949135623625, 'monthly_usage': 1326.3798108792475, 'usage_trend': 'decreasing', 'waste_rate': 0.09891220031962118, 'efficiency_score': 0.9506735764549934}","{'sustainability_rating': 0.09284665613974452, 'environmental_impact': 'low', 'sustainable_practices': ['local sourcing', 'recyclable packaging', 'reduced waste'], 'certifications': ['sustainable seafood', 'fair trade']}"
INV_6356,Premium Milk,"{'main_category': 'Beverages', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 283}","{'supplier_name': 'Supplier_619', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Bi-weekly', 'lead_time': 11, 'quality_rating': 4.291125220172711, 'reliability_score': 0.9374103411229907}","{'current_stock': 288, 'minimum_stock': 99, 'maximum_stock': 311, 'reorder_point': 197, 'reorder_quantity': 427, 'stock_turnover_rate': 4.245381113369378, 'stock_value': 5324.008357802961}","{'unit_price': 91.88, 'bulk_price': 73.5, 'wholesale_price': 64.31, 'price_history': {'last_month': 98.97, 'last_quarter': 75.66, 'last_year': 101.08}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.8824979194253084, 'consistency_score': 0.8262811033125921, 'quality_issues': ['variable freshness', 'delivery delays'], 'quality_improvements': []}","{'storage_location': 'Freezer', 'temperature_range': {'min': 6.725665904950198, 'max': 3.7090887018594643}, 'humidity_range': {'min': 35.50698589846454, 'max': 66.85568131755831}, 'storage_requirements': []}","{'daily_usage': 20.852384953321533, 'weekly_usage': 399.63764469552893, 'monthly_usage': 1585.6944190121849, 'usage_trend': 'increasing', 'waste_rate': 0.06367862666071918, 'efficiency_score': 0.9220287807028538}","{'sustainability_rating': 0.9077926671196161, 'environmental_impact': 'medium', 'sustainable_practices': [], 'certifications': []}"
INV_4655,Local Beer,"{'main_category': 'Frozen', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 165}","{'supplier_name': 'Supplier_388', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Weekly', 'lead_time': 4, 'quality_rating': 4.841879723694964, 'reliability_score': 0.9928887750516202}","{'current_stock': 812, 'minimum_stock': 95, 'maximum_stock': 1773, 'reorder_point': 89, 'reorder_quantity': 180, 'stock_turnover_rate': 4.117253719400013, 'stock_value': 8367.563314409901}","{'unit_price': 80.06, 'bulk_price': 64.05, 'wholesale_price': 56.04, 'price_history': {'last_month': 76.67, 'last_quarter': 77.01, 'last_year': 70.18}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.7094806572604154, 'consistency_score': 0.7668179235768096, 'quality_issues': ['packaging issues'], 'quality_improvements': ['better storage conditions', 'quality control measures']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -12.946096814252119, 'max': 4.507094106748976}, 'humidity_range': {'min': 47.354389837159815, 'max': 63.015941444236354}, 'storage_requirements': []}","{'daily_usage': 2.2915889816751847, 'weekly_usage': 46.791377963920596, 'monthly_usage': 640.8361345015263, 'usage_trend': 'increasing', 'waste_rate': 0.03435202063879666, 'efficiency_score': 0.9722851964754464}","{'sustainability_rating': 0.025806925698111938, 'environmental_impact': 'low', 'sustainable_practices': ['reduced waste', 'recyclable packaging', 'local sourcing'], 'certifications': ['fair trade', 'organic']}"
INV_4731,Wild-caught Beer,"{'main_category': 'Seafood', 'sub_category': 'Refrigerated', 'storage_type': 'Dry Storage', 'shelf_life': 79}","{'supplier_name': 'Supplier_489', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Daily', 'lead_time': 3, 'quality_rating': 4.658096006577331, 'reliability_score': 0.7794638017995704}","{'current_stock': 178, 'minimum_stock': 82, 'maximum_stock': 1844, 'reorder_point': 81, 'reorder_quantity': 292, 'stock_turnover_rate': 9.384430825344415, 'stock_value': 9409.962580996284}","{'unit_price': 56.26, 'bulk_price': 45.01, 'wholesale_price': 39.38, 'price_history': {'last_month': 61.18, 'last_quarter': 59.14, 'last_year': 63.33}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.9633831035413734, 'consistency_score': 0.8791495253416645, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -1.373047222290925, 'max': 5.438560704609907}, 'humidity_range': {'min': 48.011864479946745, 'max': 64.58782016110982}, 'storage_requirements': []}","{'daily_usage': 53.20228171104752, 'weekly_usage': 361.24937900841644, 'monthly_usage': 1446.6822835047788, 'usage_trend': 'increasing', 'waste_rate': 0.05488966701197572, 'efficiency_score': 0.8993102713736456}","{'sustainability_rating': 0.6601097444831855, 'environmental_impact': 'medium', 'sustainable_practices': ['local sourcing', 'reduced waste'], 'certifications': ['rainforest alliance', 'organic']}"
INV_6149,Craft Beef,"{'main_category': 'Produce', 'sub_category': 'Dried', 'storage_type': 'Freezer', 'shelf_life': 71}","{'supplier_name': 'Supplier_452', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Weekly', 'lead_time': 12, 'quality_rating': 4.537869455984038, 'reliability_score': 0.8047133493026739}","{'current_stock': 775, 'minimum_stock': 25, 'maximum_stock': 1121, 'reorder_point': 84, 'reorder_quantity': 479, 'stock_turnover_rate': 5.05420790902016, 'stock_value': 5935.372085982779}","{'unit_price': 60.92, 'bulk_price': 48.73, 'wholesale_price': 42.64, 'price_history': {'last_month': 64.64, 'last_quarter': 54.61, 'last_year': 46.87}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.9684331847253379, 'consistency_score': 0.8709270980361644, 'quality_issues': ['packaging issues', 'occasional inconsistency'], 'quality_improvements': ['better storage conditions']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': 4.8524801053775946, 'max': 4.679063601141278}, 'humidity_range': {'min': 47.62196890436552, 'max': 78.97152004003405}, 'storage_requirements': []}","{'daily_usage': 63.49856286535168, 'weekly_usage': 54.42118460770887, 'monthly_usage': 1219.4886675153014, 'usage_trend': 'increasing', 'waste_rate': 0.045766067507512324, 'efficiency_score': 0.7156956945072794}","{'sustainability_rating': 0.7173900411277968, 'environmental_impact': 'medium', 'sustainable_practices': [], 'certifications': ['rainforest alliance', 'organic']}"
INV_8358,Fresh Spices,"{'main_category': 'Dry Goods', 'sub_category': 'Dried', 'storage_type': 'Refrigeration', 'shelf_life': 127}","{'supplier_name': 'Supplier_138', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Monthly', 'lead_time': 5, 'quality_rating': 4.867791797090497, 'reliability_score': 0.7844086500399982}","{'current_stock': 315, 'minimum_stock': 56, 'maximum_stock': 542, 'reorder_point': 62, 'reorder_quantity': 140, 'stock_turnover_rate': 7.854983250004303, 'stock_value': 2320.305747093968}","{'unit_price': 92.02, 'bulk_price': 73.61, 'wholesale_price': 64.41, 'price_history': {'last_month': 90.46, 'last_quarter': 85.26, 'last_year': 110.68}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.8330992862906388, 'consistency_score': 0.9146258877974854, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -7.452922091169222, 'max': 0.81153856788512}, 'humidity_range': {'min': 43.67008081962941, 'max': 72.31006229239476}, 'storage_requirements': ['keep dry', 'refrigerate after opening']}","{'daily_usage': 42.42730284632881, 'weekly_usage': 441.94423892274557, 'monthly_usage': 220.79360773306684, 'usage_trend': 'increasing', 'waste_rate': 0.03985092968970307, 'efficiency_score': 0.7712665538689001}","{'sustainability_rating': 0.5669354439550868, 'environmental_impact': 'high', 'sustainable_practices': ['reduced waste', 'local sourcing'], 'certifications': ['rainforest alliance']}"
INV_3336,Organic Flour,"{'main_category': 'Beverages', 'sub_category': 'Dried', 'storage_type': 'Refrigeration', 'shelf_life': 121}","{'supplier_name': 'Supplier_407', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Daily', 'lead_time': 2, 'quality_rating': 3.5608068568063747, 'reliability_score': 0.7223618183632591}","{'current_stock': 531, 'minimum_stock': 54, 'maximum_stock': 767, 'reorder_point': 159, 'reorder_quantity': 89, 'stock_turnover_rate': 5.850953015322387, 'stock_value': 823.8024469425428}","{'unit_price': 30.36, 'bulk_price': 24.29, 'wholesale_price': 21.25, 'price_history': {'last_month': 32.83, 'last_quarter': 26.11, 'last_year': 32.26}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.9428036813990144, 'consistency_score': 0.7001380605862816, 'quality_issues': ['occasional inconsistency', 'delivery delays'], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -16.074803316408005, 'max': 19.91961566202793}, 'humidity_range': {'min': 31.294596153710483, 'max': 60.011823154427425}, 'storage_requirements': []}","{'daily_usage': 22.27323536398187, 'weekly_usage': 316.05579902401615, 'monthly_usage': 566.5763732194038, 'usage_trend': 'decreasing', 'waste_rate': 0.08452876132576606, 'efficiency_score': 0.9325285440622202}","{'sustainability_rating': 0.8457441860769486, 'environmental_impact': 'low', 'sustainable_practices': ['recyclable packaging', 'organic production', 'reduced waste'], 'certifications': ['sustainable seafood', 'fair trade']}"
INV_6017,Organic Flour,"{'main_category': 'Dairy', 'sub_category': 'Canned', 'storage_type': 'Refrigeration', 'shelf_life': 248}","{'supplier_name': 'Supplier_422', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Weekly', 'lead_time': 2, 'quality_rating': 4.462493549309696, 'reliability_score': 0.8011067265575742}","{'current_stock': 544, 'minimum_stock': 70, 'maximum_stock': 1773, 'reorder_point': 116, 'reorder_quantity': 342, 'stock_turnover_rate': 8.731832830455758, 'stock_value': 5807.901074920314}","{'unit_price': 82.58, 'bulk_price': 66.07, 'wholesale_price': 57.81, 'price_history': {'last_month': 87.67, 'last_quarter': 83.0, 'last_year': 102.66}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.9044339301537669, 'consistency_score': 0.775145946797669, 'quality_issues': ['variable freshness'], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -11.31590784481214, 'max': 18.112874815165693}, 'humidity_range': {'min': 35.98515019972256, 'max': 66.51132752864093}, 'storage_requirements': ['protect from light']}","{'daily_usage': 34.66422955510509, 'weekly_usage': 374.3466764808487, 'monthly_usage': 903.1459904843953, 'usage_trend': 'stable', 'waste_rate': 0.013448645454960398, 'efficiency_score': 0.8861396545266155}","{'sustainability_rating': 0.869794204417414, 'environmental_impact': 'medium', 'sustainable_practices': ['recyclable packaging', 'reduced waste'], 'certifications': ['rainforest alliance', 'organic']}"
INV_4771,Wild-caught Fish,"{'main_category': 'Dry Goods', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 214}","{'supplier_name': 'Supplier_610', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Monthly', 'lead_time': 1, 'quality_rating': 3.721064457419433, 'reliability_score': 0.7753115018663848}","{'current_stock': 287, 'minimum_stock': 97, 'maximum_stock': 1322, 'reorder_point': 52, 'reorder_quantity': 250, 'stock_turnover_rate': 11.26562633401569, 'stock_value': 995.4176639489514}","{'unit_price': 44.24, 'bulk_price': 35.4, 'wholesale_price': 30.97, 'price_history': {'last_month': 46.41, 'last_quarter': 38.48, 'last_year': 39.56}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.8573623848067446, 'consistency_score': 0.7783830911912377, 'quality_issues': ['packaging issues', 'occasional inconsistency'], 'quality_improvements': []}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -3.7803123621524257, 'max': 7.666573216691641}, 'humidity_range': {'min': 39.6887865228259, 'max': 60.09999254913821}, 'storage_requirements': []}","{'daily_usage': 34.45836977973353, 'weekly_usage': 258.0747526213418, 'monthly_usage': 1986.0361841477036, 'usage_trend': 'stable', 'waste_rate': 0.0368278283232148, 'efficiency_score': 0.9265114144825808}","{'sustainability_rating': 0.9532301624600403, 'environmental_impact': 'low', 'sustainable_practices': ['recyclable packaging', 'organic production'], 'certifications': ['rainforest alliance']}"
INV_1672,Wild-caught Fruits,"{'main_category': 'Produce', 'sub_category': 'Canned', 'storage_type': 'Dry Storage', 'shelf_life': 19}","{'supplier_name': 'Supplier_534', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Monthly', 'lead_time': 6, 'quality_rating': 4.799620574285988, 'reliability_score': 0.8947324717306461}","{'current_stock': 164, 'minimum_stock': 77, 'maximum_stock': 907, 'reorder_point': 72, 'reorder_quantity': 151, 'stock_turnover_rate': 10.797837200153838, 'stock_value': 3494.6400279386817}","{'unit_price': 89.44, 'bulk_price': 71.55, 'wholesale_price': 62.61, 'price_history': {'last_month': 81.48, 'last_quarter': 101.69, 'last_year': 86.56}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.7727602338922006, 'consistency_score': 0.9446514457613759, 'quality_issues': ['occasional inconsistency'], 'quality_improvements': ['better storage conditions']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -3.065630237809504, 'max': 15.69944856905822}, 'humidity_range': {'min': 31.37704056802122, 'max': 62.91210022236589}, 'storage_requirements': ['store in cool place', 'keep dry']}","{'daily_usage': 33.84819740273549, 'weekly_usage': 157.72132324661285, 'monthly_usage': 502.6947771631906, 'usage_trend': 'increasing', 'waste_rate': 0.06677806746507674, 'efficiency_score': 0.7246745951921746}","{'sustainability_rating': 0.07195731509487502, 'environmental_impact': 'low', 'sustainable_practices': ['organic production', 'recyclable packaging'], 'certifications': ['rainforest alliance', 'sustainable seafood']}"
INV_1272,Premium Chicken,"{'main_category': 'Dairy', 'sub_category': 'Refrigerated', 'storage_type': 'Refrigeration', 'shelf_life': 45}","{'supplier_name': 'Supplier_879', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Weekly', 'lead_time': 7, 'quality_rating': 4.150276093744044, 'reliability_score': 0.7710320846059959}","{'current_stock': 701, 'minimum_stock': 42, 'maximum_stock': 349, 'reorder_point': 138, 'reorder_quantity': 428, 'stock_turnover_rate': 2.9291514629539157, 'stock_value': 3386.2534596790597}","{'unit_price': 81.79, 'bulk_price': 65.43, 'wholesale_price': 57.25, 'price_history': {'last_month': 85.05, 'last_quarter': 65.43, 'last_year': 94.4}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.9806682260145297, 'consistency_score': 0.9776510956629554, 'quality_issues': ['packaging issues', 'occasional inconsistency'], 'quality_improvements': []}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': 2.443854739377784, 'max': 11.548077162423395}, 'humidity_range': {'min': 33.25290597080341, 'max': 75.00858668003772}, 'storage_requirements': ['keep dry', 'protect from light']}","{'daily_usage': 58.31268095188683, 'weekly_usage': 269.08369595651925, 'monthly_usage': 203.84061493761251, 'usage_trend': 'decreasing', 'waste_rate': 0.014167531507249564, 'efficiency_score': 0.8953797176843603}","{'sustainability_rating': 0.2268308531421217, 'environmental_impact': 'low', 'sustainable_practices': ['local sourcing'], 'certifications': []}"
INV_6011,Organic Fruits,"{'main_category': 'Frozen', 'sub_category': 'Canned', 'storage_type': 'Refrigeration', 'shelf_life': 352}","{'supplier_name': 'Supplier_258', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Bi-weekly', 'lead_time': 10, 'quality_rating': 3.350625077014996, 'reliability_score': 0.998428098961784}","{'current_stock': 193, 'minimum_stock': 13, 'maximum_stock': 1688, 'reorder_point': 164, 'reorder_quantity': 171, 'stock_turnover_rate': 9.608675130148642, 'stock_value': 5801.439213076087}","{'unit_price': 78.84, 'bulk_price': 63.07, 'wholesale_price': 55.19, 'price_history': {'last_month': 70.96, 'last_quarter': 82.23, 'last_year': 81.51}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.9015182377944347, 'consistency_score': 0.946990446499, 'quality_issues': ['occasional inconsistency', 'variable freshness'], 'quality_improvements': ['improved packaging', 'quality control measures']}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -9.205019291174644, 'max': 18.57022372686547}, 'humidity_range': {'min': 42.13770113906096, 'max': 69.69286741725792}, 'storage_requirements': ['store in cool place', 'protect from light']}","{'daily_usage': 71.91207828315565, 'weekly_usage': 252.96589993442285, 'monthly_usage': 82.15817972429866, 'usage_trend': 'decreasing', 'waste_rate': 0.08923284788361473, 'efficiency_score': 0.9231834844260086}","{'sustainability_rating': 0.24158445385899308, 'environmental_impact': 'medium', 'sustainable_practices': [], 'certifications': ['rainforest alliance']}"
INV_5166,Artisanal Beef,"{'main_category': 'Produce', 'sub_category': 'Ambient', 'storage_type': 'Produce Storage', 'shelf_life': 354}","{'supplier_name': 'Supplier_443', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Weekly', 'lead_time': 8, 'quality_rating': 4.9674579585413206, 'reliability_score': 0.833450114580428}","{'current_stock': 335, 'minimum_stock': 65, 'maximum_stock': 418, 'reorder_point': 82, 'reorder_quantity': 65, 'stock_turnover_rate': 11.968075315022078, 'stock_value': 6908.350547161763}","{'unit_price': 55.73, 'bulk_price': 44.58, 'wholesale_price': 39.01, 'price_history': {'last_month': 52.51, 'last_quarter': 60.98, 'last_year': 61.9}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.9815262109997891, 'consistency_score': 0.7445599386744839, 'quality_issues': [], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -6.089312008225193, 'max': 24.683181727384007}, 'humidity_range': {'min': 46.77374741070182, 'max': 69.06993272021955}, 'storage_requirements': ['protect from light']}","{'daily_usage': 74.80719638379048, 'weekly_usage': 483.09649931007135, 'monthly_usage': 1973.5060809773627, 'usage_trend': 'increasing', 'waste_rate': 0.0708332384975029, 'efficiency_score': 0.9327623413596732}","{'sustainability_rating': 0.09273832392858716, 'environmental_impact': 'high', 'sustainable_practices': ['recyclable packaging'], 'certifications': []}"
INV_8027,Premium Flour,"{'main_category': 'Dairy', 'sub_category': 'Refrigerated', 'storage_type': 'Produce Storage', 'shelf_life': 82}","{'supplier_name': 'Supplier_591', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Daily', 'lead_time': 6, 'quality_rating': 3.71840476127497, 'reliability_score': 0.9061960559706305}","{'current_stock': 118, 'minimum_stock': 52, 'maximum_stock': 1465, 'reorder_point': 116, 'reorder_quantity': 170, 'stock_turnover_rate': 6.739072766933412, 'stock_value': 5741.152447278609}","{'unit_price': 39.51, 'bulk_price': 31.6, 'wholesale_price': 27.65, 'price_history': {'last_month': 39.11, 'last_quarter': 37.03, 'last_year': 42.83}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.9969448419130638, 'consistency_score': 0.8747586198653116, 'quality_issues': ['delivery delays'], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -12.244800242286464, 'max': 2.438910142625361}, 'humidity_range': {'min': 46.04723858716524, 'max': 78.68012066455668}, 'storage_requirements': ['refrigerate after opening']}","{'daily_usage': 67.58044083388396, 'weekly_usage': 415.2178313989237, 'monthly_usage': 361.42080694659336, 'usage_trend': 'increasing', 'waste_rate': 0.06664757126472431, 'efficiency_score': 0.7905900868326867}","{'sustainability_rating': 0.6464101660408745, 'environmental_impact': 'medium', 'sustainable_practices': ['reduced waste', 'organic production'], 'certifications': []}"
INV_6725,Organic Wine,"{'main_category': 'Seafood', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 362}","{'supplier_name': 'Supplier_957', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Monthly', 'lead_time': 1, 'quality_rating': 3.9108407394331053, 'reliability_score': 0.8462758781460954}","{'current_stock': 903, 'minimum_stock': 16, 'maximum_stock': 209, 'reorder_point': 60, 'reorder_quantity': 375, 'stock_turnover_rate': 5.697832268455765, 'stock_value': 2920.7833565252995}","{'unit_price': 93.27, 'bulk_price': 74.61, 'wholesale_price': 65.29, 'price_history': {'last_month': 88.45, 'last_quarter': 101.79, 'last_year': 95.37}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.8946630500764874, 'consistency_score': 0.7780724637867515, 'quality_issues': ['packaging issues'], 'quality_improvements': []}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': 2.5630719664562953, 'max': 22.13207137545741}, 'humidity_range': {'min': 48.34841656882579, 'max': 66.4761485988748}, 'storage_requirements': ['keep dry']}","{'daily_usage': 21.92594583802063, 'weekly_usage': 142.9161006143977, 'monthly_usage': 1490.0855677205325, 'usage_trend': 'increasing', 'waste_rate': 0.07518123855113147, 'efficiency_score': 0.9055813903077696}","{'sustainability_rating': 0.9951120034877392, 'environmental_impact': 'high', 'sustainable_practices': ['recyclable packaging'], 'certifications': ['organic', 'sustainable seafood']}"
INV_2387,Specialty Vegetables,"{'main_category': 'Seafood', 'sub_category': 'Frozen', 'storage_type': 'Produce Storage', 'shelf_life': 258}","{'supplier_name': 'Supplier_985', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Monthly', 'lead_time': 1, 'quality_rating': 4.955628578399578, 'reliability_score': 0.858111586891982}","{'current_stock': 145, 'minimum_stock': 44, 'maximum_stock': 211, 'reorder_point': 176, 'reorder_quantity': 178, 'stock_turnover_rate': 9.73822212114613, 'stock_value': 5588.644656764916}","{'unit_price': 86.19, 'bulk_price': 68.95, 'wholesale_price': 60.33, 'price_history': {'last_month': 90.65, 'last_quarter': 77.33, 'last_year': 85.03}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.8674168988624524, 'consistency_score': 0.8215674041174038, 'quality_issues': ['delivery delays', 'variable freshness'], 'quality_improvements': ['improved packaging', 'better storage conditions']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -18.758978037805292, 'max': 11.017609323272936}, 'humidity_range': {'min': 34.61191287797746, 'max': 71.73110748285112}, 'storage_requirements': ['protect from light']}","{'daily_usage': 94.76653738677285, 'weekly_usage': 309.3267113246852, 'monthly_usage': 935.4948530709605, 'usage_trend': 'stable', 'waste_rate': 0.09067834032103145, 'efficiency_score': 0.7670949630414333}","{'sustainability_rating': 0.6808815172379347, 'environmental_impact': 'low', 'sustainable_practices': ['local sourcing', 'reduced waste'], 'certifications': []}"
INV_3863,Specialty Spices,"{'main_category': 'Seafood', 'sub_category': 'Ambient', 'storage_type': 'Refrigeration', 'shelf_life': 359}","{'supplier_name': 'Supplier_957', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 10, 'quality_rating': 3.004868552567154, 'reliability_score': 0.7349345699721066}","{'current_stock': 929, 'minimum_stock': 12, 'maximum_stock': 1836, 'reorder_point': 149, 'reorder_quantity': 279, 'stock_turnover_rate': 9.762493002145904, 'stock_value': 548.641979899078}","{'unit_price': 11.61, 'bulk_price': 9.28, 'wholesale_price': 8.12, 'price_history': {'last_month': 12.58, 'last_quarter': 13.08, 'last_year': 9.0}, 'price_trend': 'stable'}","{'quality_grade': 'A', 'freshness_score': 0.9802478685122811, 'consistency_score': 0.9178000537658002, 'quality_issues': ['variable freshness'], 'quality_improvements': ['better storage conditions', 'quality control measures']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': 0.8688767519307596, 'max': 23.531152818684266}, 'humidity_range': {'min': 33.7188530230225, 'max': 60.32271522817635}, 'storage_requirements': ['protect from light']}","{'daily_usage': 44.05425428092637, 'weekly_usage': 168.81267490743508, 'monthly_usage': 1442.1117819370356, 'usage_trend': 'stable', 'waste_rate': 0.07262526902800315, 'efficiency_score': 0.7110229397568182}","{'sustainability_rating': 0.3722531615536282, 'environmental_impact': 'high', 'sustainable_practices': ['reduced waste'], 'certifications': []}"
