order_id,customer_id,order_time,items,total_amount,payment_method,service_type,special_instructions,server,table_number,order_status,preparation_time,delivery_time
64762a5b-829f-420e-b76d-1bdd34ed4d2c,9707bc84-13c6-4144-9ad4-4e70f214b952,2025-06-16 21:32:04.995073,"[{'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 2, 'special_instructions': ''}]",228.0,credit_card,takeout,,Sarah Johnson,23,completed,22,42
4c108473-84f2-4252-9990-7569226cefcf,692bf238-e053-4f9d-861b-3d181d14a16a,2025-06-28 20:30:04.995170,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 2, 'special_instructions': 'well done'}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': 'no onions'}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': 'no dairy'}]",234.0,credit_card,dine_in,,Emily Davis,32,completed,32,43
65c99a77-c06a-48b0-84a4-32851ad88845,ddcb32b0-6956-40e1-a618-1a406290e439,2025-06-23 12:22:04.995270,"[{'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",86.0,cash,dine_in,"allergies, spice_level",Michael Brown,4,completed,41,41
95b44060-9b6c-490f-8257-e3f24d61044b,fb71615c-ba23-4691-a7e7-da305bd8f5f3,2025-06-29 14:50:04.995372,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': 'well done, gluten-free'}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}]",365.0,credit_card,dine_in,,Emily Davis,12,completed,35,68
1d109043-c66c-4f47-8aa7-51d3bf952590,74a2bafb-5124-422e-bdac-d8531d18af18,2025-06-12 13:41:04.995471,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}]",30.0,debit_card,dine_in,,James Taylor,23,completed,17,38
3b4ee399-33c3-47c8-83d0-623a0e179d50,79c9c2fb-80f2-4374-ba11-a1d69c2b1805,2025-06-08 12:40:04.995559,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': 'medium rare, gluten-free'}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}]",130.0,credit_card,dine_in,,Sarah Johnson,47,completed,32,75
30d019fb-ae28-4e16-b5ec-eb50fef8b1fb,dfea77a2-dccd-4b01-9ebc-3ad8c32cd57d,2025-06-24 11:08:04.995659,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}]",159.0,credit_card,takeout,allergies,Sarah Johnson,33,refunded,24,60
c9986395-a47b-4106-8088-45689fb6bf44,792fd0e3-3189-4ea6-b6d4-f4610f73dcb8,2025-06-26 21:49:04.995751,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 3, 'special_instructions': 'extra spicy, no dairy'}]",190.0,debit_card,delivery,,John Smith,10,completed,20,51
197279b8-5ef3-4468-9367-701d141029bc,a238f188-9747-4eae-accb-fec9a1edd190,2025-06-30 19:18:04.995847,"[{'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 3, 'special_instructions': 'medium rare'}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}]",303.0,cash,dine_in,,David Wilson,36,cancelled,40,54
99f824c1-72d5-4fd5-bf55-784088f594f5,32243ed1-73c1-4ecb-bc73-4d71af1e2112,2025-06-26 21:47:04.995941,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 2, 'special_instructions': 'well done'}]",198.0,credit_card,dine_in,,John Smith,21,completed,26,33
63a51a9d-3825-4d31-9457-7e697daba351,c8c1fe91-62eb-43f7-9e71-b9e5788917c9,2025-06-03 16:03:04.996033,"[{'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': 'light sauce, no onions'}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 2, 'special_instructions': ''}]",155.0,cash,dine_in,,James Taylor,36,completed,33,38
9702119b-0e81-4575-9861-f9e8b263cedc,bd654f1b-9faa-43df-97ec-bc2fbb8629e0,2025-05-31 14:53:04.996124,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': 'no dairy'}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 2, 'special_instructions': ''}]",274.0,mobile_payment,delivery,,John Smith,21,completed,30,77
e67fac51-e850-4205-8d48-a28f8f72d14a,3127e03a-26b2-4d07-99ac-665331cbe7ce,2025-06-13 11:06:04.996217,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}]",98.0,credit_card,dine_in,,Michael Brown,24,completed,40,90
17f8a4e0-8660-4c42-95d8-e4050382295b,185f4016-e9e8-40ec-9169-908370a3ad37,2025-06-01 20:45:04.996306,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}]",204.0,debit_card,dine_in,,Jennifer Martinez,9,completed,28,55
9e94fd76-ded4-4b33-a7df-a325f32ef019,22f582ef-dffd-405c-bfc6-5090a22abf22,2025-06-17 18:27:04.996395,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}]",56.0,credit_card,dine_in,,Emily Davis,16,completed,30,54
9d7ab0df-55f0-4690-8f3b-da080ad10eee,80155c24-794d-496b-abce-2e1b68941c54,2025-06-14 13:25:04.996484,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}]",90.0,credit_card,dine_in,,James Taylor,25,refunded,31,82
f16755b9-babb-4900-b46c-fa9502051ba0,f9d88b98-b295-4084-82cc-0328dd4b0a51,2025-06-11 16:07:04.996571,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': ''}]",10.0,credit_card,dine_in,,David Wilson,13,completed,18,86
692fefd4-1b98-4369-853a-4517b83f9612,ab5696f0-fb28-435a-8bac-057e2ed3599a,2025-06-06 14:00:04.996658,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': 'light sauce'}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 3, 'special_instructions': ''}]",70.0,debit_card,dine_in,,Lisa Anderson,44,completed,31,60
fcc640c5-f55d-4e2b-a104-87278f7ea257,6c0a0c4e-7ade-405e-992c-57cf795de711,2025-06-26 14:57:04.996755,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': ''}]",50.0,mobile_payment,takeout,"dietary_restrictions, allergies",Michael Brown,41,completed,20,49
57f9b274-c537-49d0-b41e-2718cc8f1d85,bde783fa-b8f1-414a-9401-16241557b416,2025-06-10 19:50:04.996850,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': 'medium rare'}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 2, 'special_instructions': 'extra sauce'}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': 'no onions'}]",164.0,mobile_payment,takeout,special_requests,David Wilson,8,completed,15,71
f42fa3a2-fe54-4c2a-bbc9-b20b0a660888,575ac05b-6ae5-416a-8676-84c6f6358c1c,2025-06-26 21:22:04.996959,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': ''}]",404.0,credit_card,dine_in,,John Smith,10,completed,31,76
379af7b0-4866-41cf-9259-9fc8ae23379a,b36c1b26-4aeb-4280-a324-a682799aca29,2025-06-15 21:46:04.997049,"[{'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': ''}]",195.0,credit_card,dine_in,,Jennifer Martinez,14,completed,15,42
b8466b6d-a578-461d-92a1-aba4c72cc19c,49599c76-c08d-46fe-82fd-98690f5991f0,2025-06-08 17:12:04.997134,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': 'light sauce'}]",361.0,mobile_payment,dine_in,,Lisa Anderson,50,completed,32,67
150d1186-239b-4939-9dcb-a5b8ba10fef7,640ced20-9bbd-41cc-a86b-47a54479d61a,2025-06-10 18:58:04.997228,"[{'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 3, 'special_instructions': 'medium rare, gluten-free'}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': 'medium rare'}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 2, 'special_instructions': ''}]",297.0,mobile_payment,dine_in,,Lisa Anderson,15,completed,35,54
dcedd935-f187-409a-84d4-45eb0d644d15,b73a4e14-a2d6-4d19-877b-7ae74dc41005,2025-06-05 19:57:04.997320,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",36.0,credit_card,dine_in,,Michael Brown,50,completed,22,47
f8823a22-d3d3-43c5-9bec-5629ad3ad382,f325dbbc-7283-411c-8e2e-87c53824369c,2025-06-04 15:27:04.997407,"[{'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}]",12.0,debit_card,dine_in,,David Wilson,5,completed,20,61
c958933c-57ac-4bec-9b9c-c85076c0053a,b30642e6-96b7-4f59-b237-89c324989f0c,2025-06-05 16:04:04.997490,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",136.0,debit_card,dine_in,,James Taylor,47,completed,16,70
9fa4c61c-4aaf-48c1-9db7-6fce2d14af0f,493faf91-b974-43d6-a2fc-e8e4fd4fcfc5,2025-06-25 18:07:04.997576,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': 'well done'}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': ''}]",137.0,credit_card,delivery,,John Smith,12,in_progress,23,74
1e9c0788-d036-4411-8f20-3a0ad02d043f,0d2d9b63-75e6-481b-a097-cf89626df687,2025-06-13 16:00:04.997666,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 1, 'special_instructions': 'gluten-free'}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': 'extra sauce'}]",42.0,debit_card,dine_in,,David Wilson,6,completed,32,32
7c3de3df-7942-4cb4-b824-b3b5278a8e14,e057e742-c633-4db9-9875-52c2a7b8df88,2025-06-05 13:25:04.997757,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}]",24.0,credit_card,dine_in,,James Taylor,21,completed,19,66
c93f8eaa-e3e2-4ff8-86f2-51992b7bbafe,425a6a92-873e-4594-9a4f-ccd6948003c6,2025-06-30 14:35:04.997842,"[{'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}]",159.0,credit_card,delivery,,Michael Brown,5,in_progress,43,59
fbf8828f-8e6f-4d61-97bd-42faa3c880cf,8a86317e-55b3-436b-97e7-fcbad706f424,2025-06-16 16:16:04.997929,"[{'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}]",92.0,credit_card,takeout,,Lisa Anderson,29,refunded,29,79
649748e8-d813-4b12-bcc5-5b71acfb75f4,fe403b45-5195-429c-97eb-ceed5747cc70,2025-06-05 13:35:04.998016,"[{'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': 'well done'}]",78.0,cash,dine_in,,Sarah Johnson,40,completed,20,32
c263e81d-8799-4aa6-8c39-09f72e1a367e,5d3817e3-44ee-4307-9c77-4a43d605c148,2025-06-11 16:21:04.998106,"[{'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 3, 'special_instructions': 'well done'}, {'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': 'no dairy, extra sauce'}]",327.0,debit_card,dine_in,"cooking_preference, allergies",Emily Davis,10,completed,44,58
c6a5487f-418b-40a5-a27d-b505849ed96c,d0d4e5b3-38c7-46ed-91c1-c7a398ef875f,2025-06-24 19:53:04.998209,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': 'well done, light sauce'}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 2, 'special_instructions': 'well done, no dairy'}]",194.0,cash,dine_in,,Michael Brown,30,cancelled,31,36
ad74dd92-9008-4fb3-b73e-bcae8deab5c1,d93c8ee9-ea33-4c2b-84fb-db8acf21a004,2025-06-20 16:12:04.998303,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}]",24.0,mobile_payment,dine_in,,James Taylor,18,completed,45,54
93c19d10-298f-4196-97ad-d1529f296c9f,b1fb670f-68d0-499c-b483-e90b7820f0df,2025-06-24 17:36:04.998391,"[{'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}]",154.0,credit_card,dine_in,,Emily Davis,2,refunded,32,49
7a546d4f-6f98-445d-bdc9-16696d435a22,8e7ead4c-4d23-4f27-b26f-61362aa3bda1,2025-06-14 18:37:04.998480,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",66.0,credit_card,dine_in,,John Smith,32,completed,35,89
d4aa3405-80a4-47f8-854d-33c25c8dcf65,334a0235-fdf2-4e87-8828-98648798328e,2025-06-17 13:52:04.998570,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 2, 'special_instructions': ''}]",42.0,credit_card,dine_in,,James Taylor,33,completed,26,68
f493b2cf-56c4-4db7-b9e5-b6192a9d64b0,9f745d8c-4768-4b73-bce3-84026d8b18f5,2025-06-26 16:33:04.998660,"[{'item_id': 5, 'name': 'Grilled Octopus', 'category': 'appetizer', 'price': 22.0, 'quantity': 1, 'special_instructions': 'no dairy'}]",22.0,credit_card,dine_in,,Jennifer Martinez,23,completed,15,81
86aa8459-1558-41bb-98ef-3f28533f9af3,d5634c16-ebb9-44a6-98de-dfede90b4f37,2025-06-27 21:28:04.998747,"[{'item_id': 8, 'name': 'Hummus Trio', 'category': 'appetizer', 'price': 12.0, 'quantity': 2, 'special_instructions': ''}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 2, 'special_instructions': 'light sauce, no onions'}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 3, 'special_instructions': ''}]",162.0,mobile_payment,dine_in,,Sarah Johnson,29,cancelled,34,83
47b25dda-1210-46e2-b69f-ce11ba448e70,0c610339-65f1-4e73-b51a-0ca9fb0669b1,2025-06-28 15:28:04.998838,"[{'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 3, 'special_instructions': ''}]",42.0,mobile_payment,dine_in,spice_level,Sarah Johnson,19,completed,29,30
a6da95d8-994a-4ec3-a6df-8511eefb793d,4bb1c115-1ff9-480a-8e66-74db1c55eb86,2025-05-31 15:37:04.998924,"[{'item_id': 9, 'name': 'Chocolate Soufflé', 'category': 'dessert', 'price': 12.0, 'quantity': 3, 'special_instructions': ''}]",36.0,mobile_payment,dine_in,,John Smith,18,completed,18,63
70e94ae0-afe5-4f40-83eb-3b77da822ffb,6f230921-fda3-4f79-b0aa-1f03ab7511ba,2025-06-08 15:27:04.999008,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': 'no onions'}, {'item_id': 2, 'name': 'Pan-Seared Sea Bass', 'category': 'main', 'price': 45.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 4, 'name': 'Lobster Bisque', 'category': 'appetizer', 'price': 16.0, 'quantity': 1, 'special_instructions': ''}]",109.0,credit_card,dine_in,,John Smith,29,completed,34,71
6e81bf1b-15a9-4b21-945a-788493fc9b27,d8af1472-03bd-401d-ba97-335f29adb10e,2025-06-08 16:45:04.999097,"[{'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 3, 'special_instructions': ''}, {'item_id': 1, 'name': 'Wagyu Beef Tenderloin', 'category': 'main', 'price': 65.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 6, 'name': 'Lamb Chops', 'category': 'main', 'price': 48.0, 'quantity': 1, 'special_instructions': 'gluten-free'}, {'item_id': 7, 'name': 'Fattoush Salad', 'category': 'appetizer', 'price': 14.0, 'quantity': 1, 'special_instructions': ''}, {'item_id': 3, 'name': 'Truffle Mac and Cheese', 'category': 'side', 'price': 18.0, 'quantity': 1, 'special_instructions': ''}]",289.0,mobile_payment,dine_in,cooking_preference,John Smith,23,completed,30,70
500bdfc9-3b67-42ff-9e53-0df4c8b8d2b7,9e557745-4561-45f9-ae1a-c06018c548bc,2025-06-20 16:26:04.999192,"[{'item_id': 10, 'name': 'Crème Brûlée', 'category': 'dessert', 'price': 10.0, 'quantity': 1, 'special_instructions': ''}]",10.0,cash,takeout,,Jennifer Martinez,35,completed,31,70
