item_id,name,category,description,ingredients,nutritional_info,pricing,preparation,allergen_info,dietary_info,seasonal_availability,popularity_metrics,cost_analysis,wine_pairings,modification_options
ITEM_3786,Grilled Beef Classic Italian Style,"{'main_category': 'Desserts', 'sub_category': 'Gluten-Free', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 23}","A braised dish featuring artisanal ingredients, with savory flavors and crispy textures.","{'main_ingredients': ['chicken breast'], 'vegetables': ['kale', 'carrots', 'spinach'], 'herbs_and_spices': ['thyme', 'paprika', 'coriander', 'cumin', 'oregano'], 'sauces_and_condiments': ['olive oil', 'soy sauce'], 'garnishes': ['microgreens']}","{'calories': 518, 'protein': 17, 'carbohydrates': 53, 'fat': 6, 'fiber': 8, 'sugar': 1, 'sodium': 936, 'allergens': ['eggs', 'wheat']}","{'base_price': 49.65, 'happy_hour_price': 39.72, 'weekend_price': 54.61, 'special_occasion_price': 59.58, 'portion_sizes': {'small': 34.75, 'regular': 49.64682162114608, 'large': 64.54}}","{'prep_time': 12, 'cook_time': 12, 'total_time': 50, 'difficulty_level': 'Hard', 'cooking_methods': ['roasting', 'frying', 'steaming'], 'equipment_needed': ['blender', 'mixer', 'oven']}","{'contains': ['dairy', 'fish'], 'may_contain': ['shellfish', 'fish'], 'preparation_notes': []}","{'suitable_for': ['kosher', 'dairy-free', 'gluten-free'], 'modifications_available': [], 'nutritional_highlights': ['low fat', 'high fiber']}","{'available_seasons': ['winter', 'summer', 'fall'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['citrus']}","{'order_frequency': 0.492887815546472, 'customer_rating': 4.6004381037043816, 'review_count': 994, 'trending_score': 0.5351166548888914, 'repeat_order_rate': 0.5223353948052786, 'social_media_mentions': 319}","{'ingredient_cost': 19.94565417012628, 'labor_cost': 5.101955348945434, 'overhead_cost': 2.154171783916147, 'total_cost': 9.949992908442663, 'profit_margin': 0.29347387740325576, 'cost_trends': {'ingredient_cost_trend': 0.08832760527879638, 'labor_cost_trend': 0.01662422309579617, 'overhead_cost_trend': 0.0388565294369662}}","{'recommended_wines': ['Syrah', 'Merlot', 'Pinot Noir'], 'pairing_notes': ['enhances the umami notes', 'balances the spice'], 'alternative_beverages': []}","{'available_modifications': ['mild', 'no sauce', 'no onions', 'gluten-free option'], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made vegan', 'can be made spicier']}"
ITEM_5760,Steamed Lamb Traditional Japanese Style,"{'main_category': 'Appetizers', 'sub_category': 'Vegetarian', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 40}","A slow-cooked dish featuring premium cuts, with sweet flavors and crispy textures.","{'main_ingredients': ['chicken breast', 'salmon fillet'], 'vegetables': ['spinach'], 'herbs_and_spices': ['paprika', 'oregano', 'cumin', 'rosemary'], 'sauces_and_condiments': ['balsamic vinegar'], 'garnishes': ['seeds']}","{'calories': 798, 'protein': 21, 'carbohydrates': 29, 'fat': 8, 'fiber': 11, 'sugar': 20, 'sodium': 588, 'allergens': ['nuts', 'fish', 'shellfish']}","{'base_price': 25.43, 'happy_hour_price': 20.35, 'weekend_price': 27.97, 'special_occasion_price': 30.52, 'portion_sizes': {'small': 17.8, 'regular': 25.43177185736626, 'large': 33.06}}","{'prep_time': 22, 'cook_time': 24, 'total_time': 53, 'difficulty_level': 'Medium', 'cooking_methods': ['roasting', 'baking', 'frying'], 'equipment_needed': ['blender', 'food processor']}","{'contains': ['eggs', 'fish', 'soy'], 'may_contain': ['soy'], 'preparation_notes': ['prepared in shared kitchen', 'separate preparation area available']}","{'suitable_for': ['kosher', 'dairy-free', 'halal'], 'modifications_available': ['can be made vegetarian', 'can be made gluten-free'], 'nutritional_highlights': ['low fat', 'low carb']}","{'available_seasons': ['fall', 'spring'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['pumpkin', 'citrus', 'morel mushrooms']}","{'order_frequency': 0.6856131908764491, 'customer_rating': 3.8572272787615693, 'review_count': 153, 'trending_score': 0.8306451400275686, 'repeat_order_rate': 0.23057782511335842, 'social_media_mentions': 940}","{'ingredient_cost': 9.6746402697815, 'labor_cost': 7.536771386380114, 'overhead_cost': 2.34279436783991, 'total_cost': 30.60348827453781, 'profit_margin': 0.21906979272862534, 'cost_trends': {'ingredient_cost_trend': 0.04049590715362858, 'labor_cost_trend': 0.045667727009990444, 'overhead_cost_trend': -0.019995535029449465}}","{'recommended_wines': ['Cabernet Sauvignon', 'Pinot Noir'], 'pairing_notes': ['enhances the umami notes', 'complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': ['no sauce', 'extra sauce', 'extra spicy'], 'substitution_options': ['sauce substitution', 'grain substitution'], 'customization_notes': ['can be made vegetarian', 'can be made vegan']}"
ITEM_1539,Roasted Salmon Traditional Indian Style,"{'main_category': 'Appetizers', 'sub_category': 'Vegan', 'course_type': 'Dessert', 'spice_level': 'Mild', 'preparation_time': 34}","A pan-seared dish featuring local vegetables, with aromatic flavors and crunchy textures.","{'main_ingredients': ['beef tenderloin'], 'vegetables': ['carrots', 'kale'], 'herbs_and_spices': ['oregano', 'paprika', 'cumin'], 'sauces_and_condiments': ['hot sauce'], 'garnishes': ['seeds']}","{'calories': 793, 'protein': 16, 'carbohydrates': 20, 'fat': 26, 'fiber': 6, 'sugar': 7, 'sodium': 857, 'allergens': ['shellfish', 'dairy']}","{'base_price': 46.88, 'happy_hour_price': 37.5, 'weekend_price': 51.56, 'special_occasion_price': 56.25, 'portion_sizes': {'small': 32.81, 'regular': 46.876977386905445, 'large': 60.94}}","{'prep_time': 23, 'cook_time': 17, 'total_time': 44, 'difficulty_level': 'Medium', 'cooking_methods': ['roasting', 'frying', 'sautéing'], 'equipment_needed': ['oven', 'stovetop']}","{'contains': ['wheat', 'eggs'], 'may_contain': [], 'preparation_notes': ['cross-contamination possible']}","{'suitable_for': ['kosher'], 'modifications_available': [], 'nutritional_highlights': []}","{'available_seasons': ['summer'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['truffles']}","{'order_frequency': 0.6411904563607668, 'customer_rating': 3.756389941868984, 'review_count': 639, 'trending_score': 0.32673962357653374, 'repeat_order_rate': 0.375770062303315, 'social_media_mentions': 308}","{'ingredient_cost': 24.21980616155149, 'labor_cost': 7.568551617167206, 'overhead_cost': 3.2386645542497114, 'total_cost': 31.639002505150653, 'profit_margin': 0.30506281520368744, 'cost_trends': {'ingredient_cost_trend': 0.08722705144171847, 'labor_cost_trend': 0.007667858259762926, 'overhead_cost_trend': 0.047949856205113814}}","{'recommended_wines': ['Chardonnay', 'Sauvignon Blanc'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': ['gluten-free option', 'extra spicy'], 'substitution_options': [], 'customization_notes': ['can be made vegetarian', 'can be made milder']}"
ITEM_2016,Braised Salmon Fusion Mediterranean Style,"{'main_category': 'Main Courses', 'sub_category': 'Meat', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 34}","A roasted dish featuring fresh herbs, with rich flavors and crunchy textures.","{'main_ingredients': ['beef tenderloin', 'chicken breast'], 'vegetables': ['asparagus', 'kale', 'zucchini', 'bell peppers'], 'herbs_and_spices': ['thyme', 'rosemary', 'oregano'], 'sauces_and_condiments': ['hot sauce', 'olive oil', 'balsamic vinegar'], 'garnishes': ['seeds', 'fresh herbs']}","{'calories': 643, 'protein': 13, 'carbohydrates': 30, 'fat': 8, 'fiber': 6, 'sugar': 18, 'sodium': 328, 'allergens': ['wheat']}","{'base_price': 23.79, 'happy_hour_price': 19.03, 'weekend_price': 26.16, 'special_occasion_price': 28.54, 'portion_sizes': {'small': 16.65, 'regular': 23.785052017889438, 'large': 30.92}}","{'prep_time': 11, 'cook_time': 16, 'total_time': 71, 'difficulty_level': 'Medium', 'cooking_methods': ['grilling', 'baking'], 'equipment_needed': ['stovetop', 'grill']}","{'contains': [], 'may_contain': [], 'preparation_notes': ['cross-contamination possible', 'prepared in shared kitchen']}","{'suitable_for': [], 'modifications_available': ['can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['winter', 'spring'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.7242315312947436, 'customer_rating': 4.253836718640188, 'review_count': 63, 'trending_score': 0.7697363308306334, 'repeat_order_rate': 0.7811591152027063, 'social_media_mentions': 796}","{'ingredient_cost': 10.401525541089427, 'labor_cost': 2.735388892407106, 'overhead_cost': 3.1104206749295322, 'total_cost': 9.97542121272842, 'profit_margin': 0.20431494902919278, 'cost_trends': {'ingredient_cost_trend': -0.09925776116505797, 'labor_cost_trend': 0.02825085582567803, 'overhead_cost_trend': -0.042282844307643036}}","{'recommended_wines': ['Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness', 'enhances the umami notes'], 'alternative_beverages': []}","{'available_modifications': ['extra sauce'], 'substitution_options': [], 'customization_notes': []}"
ITEM_3775,Braised Lamb Modern Thai Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 18}","A pan-seared dish featuring local vegetables, with sweet flavors and crispy textures.","{'main_ingredients': ['beef tenderloin', 'mushrooms'], 'vegetables': ['carrots'], 'herbs_and_spices': ['oregano', 'coriander', 'thyme'], 'sauces_and_condiments': ['olive oil'], 'garnishes': []}","{'calories': 254, 'protein': 28, 'carbohydrates': 30, 'fat': 7, 'fiber': 5, 'sugar': 9, 'sodium': 186, 'allergens': []}","{'base_price': 15.5, 'happy_hour_price': 12.4, 'weekend_price': 17.05, 'special_occasion_price': 18.6, 'portion_sizes': {'small': 10.85, 'regular': 15.502065063940748, 'large': 20.15}}","{'prep_time': 13, 'cook_time': 41, 'total_time': 65, 'difficulty_level': 'Medium', 'cooking_methods': ['sautéing'], 'equipment_needed': ['stovetop', 'blender', 'mixer']}","{'contains': [], 'may_contain': ['wheat', 'dairy'], 'preparation_notes': []}","{'suitable_for': ['dairy-free'], 'modifications_available': ['can be made gluten-free', 'can be made vegetarian'], 'nutritional_highlights': ['low fat', 'high fiber']}","{'available_seasons': ['fall', 'spring', 'summer'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['pumpkin', 'asparagus']}","{'order_frequency': 0.9171285982994339, 'customer_rating': 4.7804674378796435, 'review_count': 16, 'trending_score': 0.7969344391315795, 'repeat_order_rate': 0.2290655743997176, 'social_media_mentions': 491}","{'ingredient_cost': 6.198434884891002, 'labor_cost': 5.485134856751952, 'overhead_cost': 1.0552575891128861, 'total_cost': 23.56875957189775, 'profit_margin': 0.24567489735736356, 'cost_trends': {'ingredient_cost_trend': -0.03243266018218223, 'labor_cost_trend': -0.005671182772642502, 'overhead_cost_trend': -0.039195759385234424}}","{'recommended_wines': ['Merlot', 'Pinot Noir', 'Cabernet Sauvignon'], 'pairing_notes': ['balances the spice', 'enhances the umami notes'], 'alternative_beverages': []}","{'available_modifications': ['extra sauce'], 'substitution_options': ['protein substitution'], 'customization_notes': ['can be made milder']}"
ITEM_7454,Poached Tofu Fusion Mexican Style,"{'main_category': 'Appetizers', 'sub_category': 'Gluten-Free', 'course_type': 'Drink', 'spice_level': 'Mild', 'preparation_time': 41}","A pan-seared dish featuring artisanal ingredients, with sweet flavors and tender textures.","{'main_ingredients': ['chicken breast', 'beef tenderloin', 'tofu'], 'vegetables': ['kale', 'spinach', 'asparagus', 'broccoli'], 'herbs_and_spices': ['paprika', 'thyme', 'basil', 'oregano', 'coriander'], 'sauces_and_condiments': ['teriyaki sauce', 'olive oil'], 'garnishes': ['citrus zest', 'fresh herbs']}","{'calories': 410, 'protein': 35, 'carbohydrates': 59, 'fat': 20, 'fiber': 7, 'sugar': 4, 'sodium': 824, 'allergens': []}","{'base_price': 36.3, 'happy_hour_price': 29.04, 'weekend_price': 39.93, 'special_occasion_price': 43.56, 'portion_sizes': {'small': 25.41, 'regular': 36.30285714626697, 'large': 47.19}}","{'prep_time': 23, 'cook_time': 24, 'total_time': 35, 'difficulty_level': 'Medium', 'cooking_methods': ['sautéing', 'braising', 'grilling'], 'equipment_needed': ['stovetop', 'blender', 'mixer']}","{'contains': ['shellfish'], 'may_contain': [], 'preparation_notes': []}","{'suitable_for': [], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': ['low fat']}","{'available_seasons': ['spring', 'winter', 'fall'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['truffles']}","{'order_frequency': 0.346156951062481, 'customer_rating': 4.251596681910931, 'review_count': 224, 'trending_score': 0.714230737985738, 'repeat_order_rate': 0.6174249653141413, 'social_media_mentions': 113}","{'ingredient_cost': 6.466438277862013, 'labor_cost': 7.1895464567123195, 'overhead_cost': 1.9943353877290497, 'total_cost': 25.335336449778463, 'profit_margin': 0.36335950613926793, 'cost_trends': {'ingredient_cost_trend': -0.023787489911885923, 'labor_cost_trend': 0.00439183140777076, 'overhead_cost_trend': -0.04669584911215777}}","{'recommended_wines': ['Chardonnay'], 'pairing_notes': ['enhances the umami notes', 'complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': ['no sauce', 'dairy-free option', 'extra sauce', 'gluten-free option', 'no onions'], 'substitution_options': ['protein substitution'], 'customization_notes': []}"
ITEM_1617,Poached Lamb Fusion Mediterranean Style,"{'main_category': 'Beverages', 'sub_category': 'Seafood', 'course_type': 'Main', 'spice_level': 'Medium', 'preparation_time': 38}","A roasted dish featuring premium cuts, with rich flavors and crispy textures.","{'main_ingredients': ['beef tenderloin', 'mushrooms', 'chicken breast'], 'vegetables': ['asparagus', 'broccoli', 'carrots'], 'herbs_and_spices': ['cumin', 'rosemary', 'paprika', 'thyme', 'oregano'], 'sauces_and_condiments': ['hot sauce', 'soy sauce', 'teriyaki sauce'], 'garnishes': []}","{'calories': 423, 'protein': 13, 'carbohydrates': 23, 'fat': 7, 'fiber': 13, 'sugar': 6, 'sodium': 640, 'allergens': ['fish', 'shellfish']}","{'base_price': 33.22, 'happy_hour_price': 26.58, 'weekend_price': 36.54, 'special_occasion_price': 39.87, 'portion_sizes': {'small': 23.26, 'regular': 33.22247389457752, 'large': 43.19}}","{'prep_time': 25, 'cook_time': 35, 'total_time': 42, 'difficulty_level': 'Easy', 'cooking_methods': ['sautéing', 'roasting', 'baking'], 'equipment_needed': ['oven']}","{'contains': [], 'may_contain': [], 'preparation_notes': ['separate preparation area available', 'prepared in shared kitchen']}","{'suitable_for': ['dairy-free', 'vegetarian', 'vegan'], 'modifications_available': [], 'nutritional_highlights': ['high fiber']}","{'available_seasons': ['spring', 'winter', 'fall'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['berries']}","{'order_frequency': 0.7848789671405093, 'customer_rating': 4.478612285404752, 'review_count': 252, 'trending_score': 0.030746908663879524, 'repeat_order_rate': 0.22607404177120238, 'social_media_mentions': 818}","{'ingredient_cost': 17.40865084736707, 'labor_cost': 9.267690499710461, 'overhead_cost': 4.532192602965807, 'total_cost': 33.31373435378548, 'profit_margin': 0.32582786771312566, 'cost_trends': {'ingredient_cost_trend': -0.019843156570947415, 'labor_cost_trend': -0.018848575645591392, 'overhead_cost_trend': -0.03781735506459576}}","{'recommended_wines': ['Chardonnay', 'Merlot', 'Pinot Noir'], 'pairing_notes': ['enhances the umami notes', 'balances the spice'], 'alternative_beverages': ['non-alcoholic option', 'craft beer']}","{'available_modifications': ['dairy-free option'], 'substitution_options': ['vegetable substitution', 'sauce substitution', 'protein substitution'], 'customization_notes': ['can be made milder', 'can be made vegetarian']}"
ITEM_9660,Poached Chicken Contemporary Japanese Style,"{'main_category': 'Sides', 'sub_category': 'Vegan', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 19}","A slow-cooked dish featuring artisanal ingredients, with savory flavors and crunchy textures.","{'main_ingredients': ['pasta', 'rice'], 'vegetables': ['broccoli', 'zucchini', 'carrots'], 'herbs_and_spices': ['cumin', 'rosemary', 'coriander', 'paprika'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil'], 'garnishes': []}","{'calories': 531, 'protein': 14, 'carbohydrates': 26, 'fat': 19, 'fiber': 13, 'sugar': 12, 'sodium': 867, 'allergens': ['soy', 'fish', 'nuts']}","{'base_price': 12.49, 'happy_hour_price': 9.99, 'weekend_price': 13.74, 'special_occasion_price': 14.99, 'portion_sizes': {'small': 8.74, 'regular': 12.490573591616343, 'large': 16.24}}","{'prep_time': 8, 'cook_time': 23, 'total_time': 46, 'difficulty_level': 'Hard', 'cooking_methods': ['sautéing', 'frying'], 'equipment_needed': ['stovetop']}","{'contains': ['shellfish', 'fish'], 'may_contain': [], 'preparation_notes': ['prepared in shared kitchen', 'cross-contamination possible']}","{'suitable_for': [], 'modifications_available': ['can be made gluten-free', 'can be made vegan'], 'nutritional_highlights': ['low carb', 'high protein']}","{'available_seasons': ['fall', 'spring', 'winter'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['citrus', 'berries']}","{'order_frequency': 0.48298393750332447, 'customer_rating': 3.719122904195003, 'review_count': 307, 'trending_score': 0.1680566502970111, 'repeat_order_rate': 0.6172827847687572, 'social_media_mentions': 538}","{'ingredient_cost': 18.92289549187307, 'labor_cost': 3.357558583031678, 'overhead_cost': 4.118805476696587, 'total_cost': 34.217211954021096, 'profit_margin': 0.3884545190396094, 'cost_trends': {'ingredient_cost_trend': 0.026143872461493967, 'labor_cost_trend': 0.028815455875755333, 'overhead_cost_trend': -0.04471971373686138}}","{'recommended_wines': ['Pinot Noir', 'Merlot', 'Chardonnay'], 'pairing_notes': ['complements the rich flavors'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['mild', 'extra sauce'], 'substitution_options': ['vegetable substitution'], 'customization_notes': ['can be made vegan', 'can be made vegetarian']}"
ITEM_7306,Seared Beef Classic Japanese Style,"{'main_category': 'Sides', 'sub_category': 'Vegetarian', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 20}","A grilled dish featuring fresh herbs, with rich flavors and tender textures.","{'main_ingredients': ['chicken breast'], 'vegetables': ['spinach', 'asparagus'], 'herbs_and_spices': ['oregano', 'basil', 'rosemary', 'paprika', 'coriander'], 'sauces_and_condiments': ['balsamic vinegar'], 'garnishes': ['microgreens']}","{'calories': 289, 'protein': 19, 'carbohydrates': 49, 'fat': 27, 'fiber': 6, 'sugar': 19, 'sodium': 683, 'allergens': ['dairy']}","{'base_price': 21.63, 'happy_hour_price': 17.3, 'weekend_price': 23.79, 'special_occasion_price': 25.95, 'portion_sizes': {'small': 15.14, 'regular': 21.62573611040464, 'large': 28.11}}","{'prep_time': 15, 'cook_time': 18, 'total_time': 50, 'difficulty_level': 'Medium', 'cooking_methods': ['frying'], 'equipment_needed': ['oven']}","{'contains': ['soy', 'wheat', 'dairy'], 'may_contain': ['nuts', 'wheat'], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': ['kosher'], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': ['high fiber', 'rich in vitamins']}","{'available_seasons': ['winter', 'fall', 'spring', 'summer'], 'peak_season': 'spring', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.2116890156624888, 'customer_rating': 4.4110806333524595, 'review_count': 956, 'trending_score': 0.791654870982426, 'repeat_order_rate': 0.6512162531789151, 'social_media_mentions': 341}","{'ingredient_cost': 12.878841445612906, 'labor_cost': 7.54136715833673, 'overhead_cost': 3.454005144108431, 'total_cost': 29.178418515895334, 'profit_margin': 0.3351304068660793, 'cost_trends': {'ingredient_cost_trend': -0.013148129382271237, 'labor_cost_trend': -0.013671019429411312, 'overhead_cost_trend': -0.03152453321908392}}","{'recommended_wines': ['Merlot'], 'pairing_notes': ['enhances the umami notes', 'complements the rich flavors'], 'alternative_beverages': ['cocktail']}","{'available_modifications': [], 'substitution_options': [], 'customization_notes': ['can be made milder']}"
ITEM_1784,Steamed Lamb Modern Italian Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 43}","A grilled dish featuring premium cuts, with savory flavors and creamy textures.","{'main_ingredients': ['tofu'], 'vegetables': ['spinach', 'zucchini', 'broccoli'], 'herbs_and_spices': ['paprika', 'rosemary', 'basil'], 'sauces_and_condiments': ['teriyaki sauce', 'olive oil', 'hot sauce'], 'garnishes': ['citrus zest']}","{'calories': 278, 'protein': 32, 'carbohydrates': 31, 'fat': 29, 'fiber': 9, 'sugar': 9, 'sodium': 902, 'allergens': ['eggs', 'shellfish', 'fish']}","{'base_price': 24.66, 'happy_hour_price': 19.73, 'weekend_price': 27.13, 'special_occasion_price': 29.59, 'portion_sizes': {'small': 17.26, 'regular': 24.660020920574887, 'large': 32.06}}","{'prep_time': 18, 'cook_time': 26, 'total_time': 64, 'difficulty_level': 'Hard', 'cooking_methods': ['sautéing'], 'equipment_needed': ['stovetop', 'grill']}","{'contains': ['wheat'], 'may_contain': ['dairy'], 'preparation_notes': ['cross-contamination possible', 'prepared in shared kitchen']}","{'suitable_for': ['halal', 'vegan', 'vegetarian'], 'modifications_available': ['can be made vegetarian', 'can be made vegan', 'can be made gluten-free'], 'nutritional_highlights': ['high protein', 'rich in vitamins']}","{'available_seasons': ['winter', 'spring'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['citrus', 'truffles']}","{'order_frequency': 0.7172703906049592, 'customer_rating': 3.896604261503103, 'review_count': 823, 'trending_score': 0.5509043990518685, 'repeat_order_rate': 0.7861304030018934, 'social_media_mentions': 178}","{'ingredient_cost': 16.640817316929432, 'labor_cost': 6.362492575477397, 'overhead_cost': 3.4583892072128344, 'total_cost': 39.012649054580706, 'profit_margin': 0.20710095034679463, 'cost_trends': {'ingredient_cost_trend': -0.016196393511265963, 'labor_cost_trend': -0.01686720109109887, 'overhead_cost_trend': -0.04568065129315603}}","{'recommended_wines': ['Pinot Noir', 'Sauvignon Blanc'], 'pairing_notes': ['enhances the umami notes', 'contrasts with the sweetness'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['gluten-free option', 'extra spicy', 'dairy-free option', 'mild', 'no sauce'], 'substitution_options': [], 'customization_notes': []}"
ITEM_3024,Roasted Beef Classic Mediterranean Style,"{'main_category': 'Main Courses', 'sub_category': 'Vegetarian', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 12}","A pan-seared dish featuring premium cuts, with sweet flavors and tender textures.","{'main_ingredients': ['pasta'], 'vegetables': ['carrots', 'zucchini', 'broccoli', 'spinach'], 'herbs_and_spices': ['basil', 'oregano', 'rosemary', 'cumin', 'paprika'], 'sauces_and_condiments': ['balsamic vinegar', 'teriyaki sauce'], 'garnishes': ['citrus zest']}","{'calories': 765, 'protein': 12, 'carbohydrates': 30, 'fat': 7, 'fiber': 13, 'sugar': 19, 'sodium': 605, 'allergens': ['nuts', 'shellfish', 'eggs']}","{'base_price': 48.04, 'happy_hour_price': 38.43, 'weekend_price': 52.84, 'special_occasion_price': 57.65, 'portion_sizes': {'small': 33.63, 'regular': 48.038481300979086, 'large': 62.45}}","{'prep_time': 28, 'cook_time': 16, 'total_time': 24, 'difficulty_level': 'Easy', 'cooking_methods': ['frying', 'grilling'], 'equipment_needed': ['blender']}","{'contains': ['dairy', 'shellfish'], 'may_contain': ['shellfish'], 'preparation_notes': ['cross-contamination possible']}","{'suitable_for': [], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': ['high protein', 'low fat']}","{'available_seasons': ['fall', 'spring'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['truffles', 'berries', 'asparagus']}","{'order_frequency': 0.15856704514627562, 'customer_rating': 3.6370955467134833, 'review_count': 574, 'trending_score': 0.2395592094156329, 'repeat_order_rate': 0.13659862428365982, 'social_media_mentions': 659}","{'ingredient_cost': 9.784737489852795, 'labor_cost': 9.811610526220855, 'overhead_cost': 2.053638507571849, 'total_cost': 33.069501743966214, 'profit_margin': 0.36859340495629667, 'cost_trends': {'ingredient_cost_trend': -0.09982228419304395, 'labor_cost_trend': -0.022438772985886004, 'overhead_cost_trend': -0.047801858185889105}}","{'recommended_wines': ['Merlot', 'Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': ['cocktail', 'non-alcoholic option']}","{'available_modifications': ['no sauce', 'no onions'], 'substitution_options': [], 'customization_notes': []}"
ITEM_5233,Roasted Beef Contemporary Japanese Style,"{'main_category': 'Beverages', 'sub_category': 'Vegan', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 35}","A slow-cooked dish featuring fresh herbs, with aromatic flavors and crispy textures.","{'main_ingredients': ['chicken breast'], 'vegetables': ['spinach', 'zucchini'], 'herbs_and_spices': ['coriander', 'paprika', 'cumin', 'thyme', 'basil'], 'sauces_and_condiments': ['hot sauce'], 'garnishes': ['microgreens', 'fresh herbs']}","{'calories': 452, 'protein': 12, 'carbohydrates': 35, 'fat': 29, 'fiber': 11, 'sugar': 7, 'sodium': 946, 'allergens': ['wheat', 'nuts', 'eggs']}","{'base_price': 19.07, 'happy_hour_price': 15.26, 'weekend_price': 20.98, 'special_occasion_price': 22.89, 'portion_sizes': {'small': 13.35, 'regular': 19.07469405098661, 'large': 24.8}}","{'prep_time': 24, 'cook_time': 26, 'total_time': 61, 'difficulty_level': 'Hard', 'cooking_methods': ['sautéing', 'braising', 'grilling'], 'equipment_needed': ['blender', 'grill', 'food processor']}","{'contains': ['dairy'], 'may_contain': ['nuts'], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['gluten-free'], 'modifications_available': ['can be made vegetarian', 'can be made vegan'], 'nutritional_highlights': ['rich in vitamins', 'high fiber']}","{'available_seasons': ['winter', 'fall', 'summer', 'spring'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['asparagus', 'morel mushrooms']}","{'order_frequency': 0.5722493651067162, 'customer_rating': 3.8897025317267846, 'review_count': 594, 'trending_score': 0.1727141248450027, 'repeat_order_rate': 0.6949874077307734, 'social_media_mentions': 29}","{'ingredient_cost': 9.755297249158337, 'labor_cost': 9.235217683971271, 'overhead_cost': 4.096334956053509, 'total_cost': 11.492070722061477, 'profit_margin': 0.3354551597039151, 'cost_trends': {'ingredient_cost_trend': -0.09229032973509399, 'labor_cost_trend': 0.04139480304418118, 'overhead_cost_trend': 0.029343580597226027}}","{'recommended_wines': ['Cabernet Sauvignon', 'Merlot'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': ['extra spicy', 'mild', 'dairy-free option', 'extra sauce', 'gluten-free option'], 'substitution_options': ['grain substitution', 'vegetable substitution'], 'customization_notes': []}"
